"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Janice Griffith","Gender:
							Female","Jul 3, 1995","Measurements:
								30D-23-32","Height:
								5 ft 2 in (157 cm)","Pornstar Profile Views:
								31,618,363","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        396K        ","
        403M        ","
                                                            
                                                    53            ","Weight:
								86 lbs (39 kg)","Gender:
							Female,Birthday:
							Jul 3, 1995,Age:
							23,Star Sign:
							Cancer,Measurements:
								30D-23-32,Height:
								5 ft 2 in (157 cm),Weight:
								86 lbs (39 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								31,618,363,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                926,000,Videos Watched:
                                865,Joined:
                                2 years ago","1"
"Moriah Mills",NA,"1991-10-17",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"22,147,136","
				58			","Weight:
						125 lbs (57 kg)","Born:
						1991-10-17,Birthplace:
						Queens, New York, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						125 lbs (57 kg)","0"
"Little Caprice","Gender:
							Female","Oct 26, 1988","Measurements:
								32B-25-34","Height:
								5 ft 1 in (155 cm)","Pornstar Profile Views:
								18,150,735","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        224K        ","
        208M        ","
                                                            
                                                    48            ","Weight:
								90 lbs (41 kg)","Gender:
							Female,Birthday:
							Oct 26, 1988,Age:
							30,Star Sign:
							Scorpio,Measurements:
								32B-25-34,Height:
								5 ft 1 in (155 cm),Weight:
								90 lbs (41 kg),Ethnicity:
								White,Background:
								Czech,Hair Color:
								Brunette,Piercings:
							Yes,Interests and hobbies:
								Sport, reading, traveling, my cats & sex,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Brno, CZ,Turn Ons:
								Love, passion, share partner, get fucked from more cocks, love hot milfs and young teens...:-),Pornstar Profile Views:
								18,150,735,Career Status:
							Active
                        ,Career Start and End:
							
								2010 to
								Present							
						,Profile Views:
                                2,117,094,Videos Watched:
                                529,Joined:
                                2 years ago","1"
"Bridgette B",NA,"1983-10-15",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"176,483,147","
				45			","Weight:
						130 lbs (59 kg)","Born:
						1983-10-15,Birthplace:
						Barcelona, Spain,Height:
						5 ft 8 in (173 cm),Weight:
						130 lbs (59 kg)","0"
"Karlee Grey","Gender:
							Female","Jan 25, 1994","Measurements:
								36DD-27-36","Height:
								5 ft 6 in (168 cm)","Pornstar Profile Views:
								10,038,735","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        156K        ","
        304M        ","
                                                            
                                                    54            ","Weight:
								134 lbs (61 kg)","Gender:
							Female,Birthday:
							Jan 25, 1994,Age:
							24,Measurements:
								36DD-27-36,Height:
								5 ft 6 in (168 cm),Weight:
								134 lbs (61 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Black,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								10,038,735,Career Status:
							Active
                        ,Career Start and End:
							
								2014 to
								Present							
						,Profile Views:
                                414,745,Videos Watched:
                                3,Joined:
                                5 months ago","1"
"Kendra Sunderland","Gender:
							Female","Jun 16, 1995","Measurements:
								32G--","Height:
								5 ft 9 in (175 cm)","Pornstar Profile Views:
								13,380,933","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        171K        ","
        160M        ","
                                                            
                                                    47            ","Weight:
								126 lbs (57 kg)","Gender:
							Female,Birthday:
							Jun 16, 1995,Age:
							23,Star Sign:
							Gemini,Measurements:
								32G--,Height:
								5 ft 9 in (175 cm),Weight:
								126 lbs (57 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Tattoos:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Salem, Oregon,City and Country:
							Los Angeles, California, US,Pornstar Profile Views:
								13,380,933,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                900,567,Videos Watched:
                                82,Joined:
                                3 years ago","1"
"Cory Chase","Gender:
							Female","Feb 1, 1981","Measurements:
								36C-25-35","Height:
								5 ft 5 in (165 cm)","Pornstar Profile Views:
								14,461,213","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        175K        ","
        638M        ","
                                                            
                                                    56            ","Weight:
								108 lbs (49 kg)","Gender:
							Female,Birthday:
							Feb 1, 1981,Age:
							37,Star Sign:
							Pisces,Measurements:
								36C-25-35,Height:
								5 ft 5 in (165 cm),Weight:
								108 lbs (49 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Piercings:
							Yes,Interests and hobbies:
								I Love being on the water or near the water. I love living in Florida where it is everywhere. I also like Horseback riding, working out and hanging out with friends. The Theme Parks in Orlando are a fun place to go to...If you see me, don't be afraid to ask for a selfie.,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Fort Lauderdale, US,Turn Ons:
								Self Confidence, Muscles and just the drive that someone has to be able to take care of business.,Turn Offs:
								Attention whores, nagging, self doubt. Posting Dick Pics on my feed...Don't worry, I will not approve them and they will not show up.,Pornstar Profile Views:
								14,461,213,Career Status:
							Active
                        ,Career Start and End:
							
								2010 to
								Present							
						,Profile Views:
                                711,779,Videos Watched:
                                608,Joined:
                                1 year ago","1"
"Veronica Rodriguez",NA,"1991-08-01",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"352,714,136","
				59			","Weight:
						99 lbs (45 kg)","Born:
						1991-08-01,Birthplace:
						Venezuela,Height:
						5 ft 3 in (160 cm),Weight:
						99 lbs (45 kg)","0"
"Megan Rain",NA,"1996-06-13",NA,"Height:
						5 ft 1 in (155 cm)",NA,NA,NA,NA,"389,061,827","
				57			","Weight:
						95 lbs (43 kg)","Born:
						1996-06-13,Birthplace:
						Palm Springs, California, United States of America,Height:
						5 ft 1 in (155 cm),Weight:
						95 lbs (43 kg)","0"
"Nicolette Shea","Gender:
							Female","Nov 18, 1986","Measurements:
								36D-21-36","Height:
								5 ft 11 in (180 cm)","Pornstar Profile Views:
								2,906,454","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        48.4K        ","
        24.1M        ","
                                                            
                                                    50            ","Weight:
								134 lbs (61 kg)","Gender:
							Female,Birthday:
							Nov 18, 1986,Age:
							32,Measurements:
								36D-21-36,Height:
								5 ft 11 in (180 cm),Weight:
								134 lbs (61 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Las Vegas, US,Pornstar Profile Views:
								2,906,454,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                430,286,Videos Watched:
                                11,Joined:
                                11 months ago","1"
"Bryci","Gender:
							Female","Nov 29, 1985","Measurements:
								28FF-24-34","Height:
								5 ft 3 in (160 cm)","Pornstar Profile Views:
								7,974,498","Career Status:
							Active
                        ","Interested in:
							Girls","
        362K        ","
        160M        ","
                                                            
                                                    55            ","Weight:
								99 lbs (45 kg)","Gender:
							Female,Birthday:
							Nov 29, 1985,Age:
							33,Star Sign:
							Sagittarius,Measurements:
								28FF-24-34,Height:
								5 ft 3 in (160 cm),Weight:
								99 lbs (45 kg),Ethnicity:
								White,Background:
								Canadian,Hair Color:
								Black,Tattoos:
							Yes,Piercings:
							Yes,Interests and hobbies:
								Filming our life, in the bedroom and our youtube.com/ourbellalife,Relationship status:
							Taken,Interested in:
							Girls,Turn Ons:
								Knowing other people/couples love watching US!,Turn Offs:
								Rude people, cockiness, smart ass comments.,Pornstar Profile Views:
								7,974,498,Career Status:
							Active
                        ,Career Start and End:
							
								2006 to
								Present							
						,Profile Views:
                                2,770,954,Videos Watched:
                                210,Joined:
                                3 years ago","1"
"Danika Mori","Gender:
							Couple","Sep 8, 1994","Measurements:
								36C--","Height:
								5 ft 2 in (157 cm)","Pornstar Profile Views:
								435,419","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        424K        ","
        477M        ","
                                                            
                                                    65            ","Weight:
								134 lbs (61 kg)","Gender:
							Couple,Birthday:
							Sep 8, 1994,Age:
							24,Measurements:
								36C--,Height:
								5 ft 2 in (157 cm),Weight:
								134 lbs (61 kg),Ethnicity:
								White,Hair Color:
								Black,Interests and hobbies:
								i like photography, nature,books,  travels.,Relationship status:
							Taken,Interested in:
							Guys and Girls,City and Country:
							Spain, EU,Turn Ons:
								to see a man masturbating for me,wishpers in my ears while i get fucked, dirty talk, eat cum, massages before sex.,Pornstar Profile Views:
								435,419,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                6,351,457,Videos Watched:
                                355,Joined:
                                4 years ago","1"
"Kimber Veils","Gender:
							Female","Aug 18, 1993","Measurements:
								32B-23-32","Height:
								5 ft 3 in (160 cm)","Pornstar Profile Views:
								51,440","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        27.5K        ","
        7.1M        ","
                                    
                                341            ","Weight:
								99 lbs (45 kg)","Gender:
							Female,Birthday:
							Aug 18, 1993,Age:
							25,Measurements:
								32B-23-32,Height:
								5 ft 3 in (160 cm),Weight:
								99 lbs (45 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Black,Tattoos:
							Yes,Interests and hobbies:
								travel , art, porn, coffee, gym, tv.,Relationship status:
							Taken,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Turn Ons:
								Sense of humor 
Nice legs lol,Turn Offs:
								Cocky guys,Pornstar Profile Views:
								51,440,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                157,460,Videos Watched:
                                153,Joined:
                                1 year ago","1"
"Soreal",NA,NA,NA,NA,NA,NA,NA,NA,"179,556","
				13402			",NA,"","0"
"Chocolatessbbwfantasii",NA,NA,NA,NA,NA,NA,NA,NA,"926","
				14611			",NA,"","0"
"Will Ravage",NA,NA,NA,NA,NA,NA,NA,NA,"32,925","
				9968			",NA,"","0"
"Savannah Parker",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"4,417","
				12869			",NA,"Birthplace:
							United States of America,Height:
							5 ft 8 in (173 cm)","0"
"Shawnie",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"858,028","
				9480			","Weight:
							106 lbs (48 kg)","Born:
							1982-04-27,Birthplace:
							Henderson, Nevada, United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							106 lbs (48 kg)","0"
"Julissa Delor",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"863,924","
				10462			","Weight:
							95 lbs (43 kg)","Born:
							1987-07-10,Birthplace:
							Ft. Lauderdale, Florida, United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							95 lbs (43 kg)","0"
"Louise Mignon",NA,NA,NA,NA,NA,NA,NA,NA,"232,258","
				11220			",NA,"","0"
"Honey Simone",NA,NA,NA,NA,NA,NA,NA,NA,"23,231","
				12350			",NA,"","0"
"Katarina Young",NA,NA,NA,NA,NA,NA,NA,NA,"120,738","
				13207			",NA,"","0"
"Ellen Padilha",NA,NA,NA,NA,NA,NA,NA,NA,"240,426","
				10599			",NA,"","0"
"Mysti Dawn",NA,NA,NA,NA,NA,NA,NA,NA,"39,713","
				13406			",NA,"","0"
"Sidney Scarlet",NA,NA,NA,NA,NA,NA,NA,NA,"25,320","
				9989			",NA,"Born:
							1990-06-01,Birthplace:
							Illinois, United States of America","0"
"Lilyanne Bloom",NA,NA,NA,NA,NA,NA,NA,NA,"2,194,543","
				12055			",NA,"","0"
"Diva Starr",NA,NA,NA,NA,NA,NA,NA,NA,"178,160","
				12282			",NA,"","0"
"MySexyLily",NA,"1991-04-25",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"496","
				10297			","Weight:
						128 lbs (58 kg)","Born:
						1991-04-25,Birthplace:
						Mumbai, India,Height:
						5 ft 4 in (163 cm),Weight:
						128 lbs (58 kg)","0"
"Lickable Stylez",NA,NA,NA,NA,NA,NA,NA,NA,"36,700","
				12670			",NA,"","0"
"Mischka France",NA,NA,NA,NA,NA,NA,NA,NA,"207,482","
				12387			",NA,"","0"
"Blair Blackheart","Gender:
							Female","Jan 4, 1991","Measurements:
								34B-28-39","Height:
								5 ft 0 in (152 cm)","Pornstar Profile Views:
								226,136","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        12K        ","
        276K        ","
                                                            
                                                    10910            ","Weight:
								126 lbs (57 kg)","Gender:
							Female,Birthday:
							Jan 4, 1991,Age:
							27,Star Sign:
							Capricorn,Measurements:
								34B-28-39,Height:
								5 ft 0 in (152 cm),Weight:
								126 lbs (57 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Black,Tattoos:
							Yes,Relationship status:
							Taken,Interested in:
							Guys and Girls,City and Country:
							St Petersburg, US,Pornstar Profile Views:
								226,136,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                99,320,Videos Watched:
                                4,Joined:
                                3 years ago","1"
"Jaqueline Khull",NA,NA,NA,NA,NA,NA,NA,NA,"666,224","
				10061			",NA,"Born:
							1993-02-10","0"
"Rina Ryder",NA,NA,NA,NA,NA,NA,NA,NA,"2,322,840","
				11097			",NA,"","0"
"Vivica Cox",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"629,996","
				12130			","Weight:
							130 lbs (59 kg)","Birthplace:
							United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							130 lbs (59 kg)","0"
"Petra Pearl",NA,NA,NA,NA,NA,NA,NA,NA,"25,731","
				12057			",NA,"Birthplace:
							Budapest, Hungary","0"
"Natalie Knoxxx",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"104,710","
				12580			","Weight:
							134 lbs (61 kg)","Born:
							1980-01-15,Height:
							5 ft 9 in (175 cm),Weight:
							134 lbs (61 kg)","0"
"Amyy Sativa",NA,NA,NA,NA,NA,NA,NA,NA,"11,495","
				11023			",NA,"Website:
							Official Site","0"
"Monica Santiago",NA,NA,NA,NA,NA,NA,NA,NA,"581","
				9563			",NA,"","0"
"Nick Niter",NA,NA,NA,NA,NA,NA,NA,NA,"1,885","
				9928			",NA,"","0"
"Ionella Dantes",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"345,972","
				10367			","Weight:
							129 lbs (59 kg)","Born:
							1980-05-10,Birthplace:
							Romania,Height:
							5 ft 6 in (168 cm),Weight:
							129 lbs (59 kg)","0"
"Michaela Sabbatini",NA,NA,NA,NA,NA,NA,NA,NA,"145,902","
				10911			",NA,"Born:
							1982-06-17,Birthplace:
							Botosani, Romania","0"
"Leilani Lovitt",NA,NA,NA,NA,NA,NA,NA,NA,"908,104","
				10184			",NA,"","0"
"Britt Shields",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"1,090,970","
				9982			","Weight:
							121 lbs (55 kg)","Born:
							1994-08-10,Birthplace:
							Florida, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							121 lbs (55 kg)","0"
"Val Malone",NA,NA,NA,NA,NA,NA,NA,NA,"95,920","
				10879			",NA,"","0"
"Gina Martell",NA,NA,NA,NA,NA,NA,NA,NA,"7,190","
				13251			",NA,"","0"
"Tilly Kush","Gender:
							Female","May 11, 1992","Measurements:
								--",NA,"Pornstar Profile Views:
								3,180","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        732        ","
        101K        ","
                                                            
                                                    8661            ",NA,"Gender:
							Female,Birthday:
							May 11, 1992,Age:
							26,Measurements:
								--,Interests and hobbies:
								cooking, reading, gardening, painting, relaxing,Relationship status:
							Taken,Interested in:
							Guys and Girls,Pornstar Profile Views:
								3,180,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                4,417,Videos Watched:
                                14,Joined:
                                3 months ago","1"
"Khaleesi Kat",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"42,816","
				12457			",NA,"Born:
							1996-07-31,Birthplace:
							Kentucky, United States of America,Height:
							5 ft 2 in (157 cm)","0"
"Catalina",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"3,264,867","
				9438			","Weight:
							95 lbs (43 kg)","Born:
							1978-07-01,Birthplace:
							Los Angeles, California, United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							95 lbs (43 kg)","0"
"Yasmene Milan",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"129,763","
				11982			","Weight:
							126 lbs (57 kg)","Born:
							1981-04-06,Birthplace:
							India,Height:
							5 ft 6 in (168 cm),Weight:
							126 lbs (57 kg)","0"
"Nakita Kash",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"825,336","
				10368			","Weight:
							126 lbs (57 kg)","Born:
							1976-09-19,Birthplace:
							Teheran, Iran,Height:
							5 ft 7 in (170 cm),Weight:
							126 lbs (57 kg)","0"
"Shawnee Cates",NA,NA,NA,NA,NA,NA,NA,NA,"272,876","
				10679			",NA,"","0"
"Lola Rivera",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"35,325","
				11886			",NA,"Born:
							1982-01-05,Birthplace:
							Florida, United States of America,Height:
							5 ft 5 in (165 cm)","0"
"Nevaeh Charms",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"5,419","
				12921			","Weight:
							121 lbs (55 kg)","Born:
							1983-07-11,Birthplace:
							United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							121 lbs (55 kg)","0"
"Monica Vera",NA,NA,NA,NA,NA,NA,NA,NA,"1,363","
				11763			",NA,"Birthplace:
							Spain","0"
"Atlanta Jorden",NA,NA,NA,NA,NA,NA,NA,NA,"51,596","
				13201			",NA,"","0"
"Alexia Stone",NA,NA,NA,NA,NA,NA,NA,NA,"25,112","
				12377			",NA,"","0"
"Raylee Dean",NA,NA,NA,NA,NA,NA,NA,NA,"467,174","
				13003			",NA,"","0"
"Stacy Savage",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"4,181","
				13409			","Weight:
							126 lbs (57 kg)","Birthplace:
							United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							126 lbs (57 kg)","0"
"Hotlips Melanie",NA,NA,NA,NA,NA,NA,NA,NA,"3,874","
				11416			",NA,"","0"
"Takota",NA,NA,NA,NA,NA,NA,NA,NA,"17,157","
				12063			",NA,"Born:
							1984-07-12,Birthplace:
							Los Angeles, California, United States of America","0"
"Caressa Savage",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"7,235","
				11321			","Weight:
							126 lbs (57 kg)","Born:
							1966-07-14,Birthplace:
							Ft. Lauderdale, Florida, United States of America,Height:
							5 ft 8 in (173 cm),Weight:
							126 lbs (57 kg)","0"
"Dorota Rabczewska",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"10,307","
				9910			","Weight:
							110 lbs (50 kg)","Born:
							1984-02-15,Birthplace:
							Poland,Height:
							5 ft 7 in (170 cm),Weight:
							110 lbs (50 kg)","0"
"Janet Nasty",NA,NA,NA,NA,NA,NA,NA,NA,"21,030","
				13243			",NA,"","0"
"Niki Moore",NA,NA,NA,NA,NA,NA,NA,NA,"7,841","
				13163			",NA,"","0"
"Madison Blaze",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"245,424","
				11548			",NA,"Birthplace:
							United States of America,Height:
							5 ft 6 in (168 cm)","0"
"Tanya Lixxx",NA,NA,NA,NA,NA,NA,NA,NA,"14,226","
				10798			",NA,"","0"
"Sisi Sinaloa",NA,NA,NA,NA,NA,NA,NA,NA,"1,244,472","
				10304			",NA,"","0"
"Maya Vidal",NA,NA,NA,NA,NA,NA,NA,NA,"20,111","
				10851			",NA,"","0"
"Chasity Rain",NA,NA,NA,NA,NA,NA,NA,NA,"55,824","
				13765			",NA,"","0"
"Victoria Basque",NA,NA,NA,NA,NA,NA,NA,NA,"8,092","
				12765			",NA,"","0"
"Stoya",NA,"1986-06-15",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"70,138,912","
				183			","Weight:
						126 lbs (57 kg)","Born:
						1986-06-15,Birthplace:
						Wilmington, North Carolina, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						126 lbs (57 kg)","0"
"Maria Ozawa",NA,"1986-01-08",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"42,358,769","
				130			","Weight:
						106 lbs (48 kg)","Born:
						1986-01-08,Birthplace:
						Hokkaido, Hokkaido, Japan,Height:
						5 ft 4 in (163 cm),Weight:
						106 lbs (48 kg)","0"
"Alura Jenson","Gender:
							Female","May 31, 1977","Measurements:
								34H-30-42","Height:
								5 ft 8 in (173 cm)","Pornstar Profile Views:
								4,723,516","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        42.8K        ","
        104M        ","
                                                            
                                                    194            ","Weight:
								165 lbs (75 kg)","Gender:
							Female,Birthday:
							May 31, 1977,Age:
							41,Star Sign:
							Gemini,Measurements:
								34H-30-42,Height:
								5 ft 8 in (173 cm),Weight:
								165 lbs (75 kg),Ethnicity:
								White,Background:
								Italian,Hair Color:
								Blonde,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Philadelphia, PA,City and Country:
							Las Vegas, US,Pornstar Profile Views:
								4,723,516,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                12,305,Videos Watched:
                                7,Joined:
                                2 weeks ago","1"
"Chanel Preston","Gender:
							Female","Dec 1, 1985","Measurements:
								32D-28-30","Height:
								5 ft 8 in (173 cm)","Pornstar Profile Views:
								6,701,775","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        68.6K        ","
        158M        ","
                                                            
                                                    187            ","Weight:
								130 lbs (59 kg)","Gender:
							Female,Birthday:
							Dec 1, 1985,Age:
							33,Star Sign:
							Sagittarius,Measurements:
								32D-28-30,Height:
								5 ft 8 in (173 cm),Weight:
								130 lbs (59 kg),Ethnicity:
								White,Hair Color:
								Brunette,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								6,701,775,Career Status:
							Active
                        ,Career Start and End:
							
								2010 to
								Present							
						,Profile Views:
                                95,932,Joined:
                                1 year ago","1"
"Samantha Saint",NA,"1987-06-08",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"117,792,683","
				186			","Weight:
						121 lbs (55 kg)","Born:
						1987-06-08,Birthplace:
						Memphis, Tennessee, United States of America,Height:
						5 ft 8 in (173 cm),Weight:
						121 lbs (55 kg)","0"
"Ava Devine",NA,"1974-01-22",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"111,258,823","
				189			","Weight:
						137 lbs (62 kg)","Born:
						1974-01-22,Birthplace:
						Long Island, New York, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						137 lbs (62 kg)","0"
"Aubrey Sinclair","Gender:
							Female","Dec 26, 1997","Measurements:
								34C-26-36","Height:
								4 ft 9 in (145 cm)","Pornstar Profile Views:
								1,918,236","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        53.7K        ","
        95.7M        ","
                                                            
                                                    246            ","Weight:
								110 lbs (50 kg)","Gender:
							Female,Birthday:
							Dec 26, 1997,Age:
							20,Measurements:
								34C-26-36,Height:
								4 ft 9 in (145 cm),Weight:
								110 lbs (50 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Relationship status:
							Open,Interested in:
							Guys and Girls,Hometown:
							Las Vegas,City and Country:
							Henderson, US,Pornstar Profile Views:
								1,918,236,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                152,400,Videos Watched:
                                9,Joined:
                                1 year ago","1"
"Alina Li",NA,"1994-09-08",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"94,369,237","
				185			","Weight:
						110 lbs (50 kg)","Born:
						1994-09-08,Birthplace:
						Shanghai, China,Height:
						5 ft 7 in (170 cm),Weight:
						110 lbs (50 kg)","0"
"Lauren Phillips","Gender:
							Female","Dec 8, 1991","Measurements:
								36D-25-38","Height:
								5 ft 10 in (178 cm)","Pornstar Profile Views:
								4,271,587","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        90.6K        ","
        128M        ","
                                    
                                156            ","Weight:
								127 lbs (58 kg)","Gender:
							Female,Birthday:
							Dec 8, 1991,Age:
							26,Star Sign:
							Sagittarius,Measurements:
								36D-25-38,Height:
								5 ft 10 in (178 cm),Weight:
								127 lbs (58 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Red,Tattoos:
							Yes,Piercings:
							Yes,Interests and hobbies:
								Dancing, Exercising, Healthy Living, Reading, Hanging out with friends, Cooking/Baking, Shopping and arts & crafts,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Atlantic City, NJ,City and Country:
							Los Angeles, CA, US,Turn Ons:
								Whispers in my ear, choking, rough sex, restraints, dirty talk, Taboo play,Turn Offs:
								vanilla sex, silent,Pornstar Profile Views:
								4,271,587,Career Status:
							Active
                        ,Career Start and End:
							
								2013 to
								Present							
						,Profile Views:
                                193,859,Videos Watched:
                                26,Joined:
                                3 years ago","1"
"Nadia Ali",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"30,662,461","
				354			","Weight:
							130 lbs (59 kg)","Birthplace:
							Pakistan,Height:
							5 ft 3 in (160 cm),Weight:
							130 lbs (59 kg)","0"
"Kira Noir","Gender:
							Female","Jul 16, 1994","Measurements:
								32B-26-35","Height:
								5 ft 6 in (168 cm)","Pornstar Profile Views:
								1,735,962","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        98.4K        ","
        68.2M        ","
                                                            
                                                    191            ","Weight:
								130 lbs (59 kg)","Gender:
							Female,Birthday:
							Jul 16, 1994,Age:
							24,Measurements:
								32B-26-35,Height:
								5 ft 6 in (168 cm),Weight:
								130 lbs (59 kg),Ethnicity:
								Black,Background:
								American,Hair Color:
								Black,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								1,735,962,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                90,763,Videos Watched:
                                124,Joined:
                                1 year ago","1"
"Brittney White",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"61,042,894","
				192			","Weight:
							110 lbs (50 kg)","Born:
							1997-05-30,Birthplace:
							Orlando, Florida, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							110 lbs (50 kg)","0"
"Alex Grey",NA,"1996-04-20",NA,"Height:
						5 ft 2 in (157 cm)",NA,NA,NA,NA,"111,966,965","
				203			","Weight:
						99 lbs (45 kg)","Born:
						1996-04-20,Birthplace:
						Fort Benning, Georgia, United States of America,Height:
						5 ft 2 in (157 cm),Weight:
						99 lbs (45 kg)","0"
